Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
support network	2.75	3	3	0.75	12	3,3,3,3,2,3,3,2,2,3,3,3
touchstone	2.75	3	3	0.75	8	2,3,3,3,3,3,3,2
great care	2.75	3	3	0.833333333333333	12	3,3,3,3,3,3,3,3,3,2,3,1
humanrights	2.75	3	3	0.75	12	3,3,3,3,3,3,3,2,2,3,3,2
reliable	2.75	3	3	0.75	8	2,3,3,3,3,3,3,2
squeaky clean	2.75	3	3	0.75	12	3,3,3,3,3,3,3,2,3,3,2,2
resuscitation	2.75	3	3	0.75	8	3,3,3,2,2,3,3,3
scientific research	2.75	3	3	0.75	8	2,3,3,3,3,3,3,2
assurer	2.75	3	3	0.875	8	3,3,3,3,3,3,3,1
bestfriends	2.75	3	3	0.75	12	3,3,3,3,3,3,3,2,3,2,2,3
bloom	2.75	3	3	0.75	8	2,3,3,3,3,3,3,2
great trust	2.75	3	3	0.833333333333333	12	3,3,3,3,3,3,3,3,3,3,1,2
kempt	2.75	3	3	0.75	8	3,3,2,3,3,3,3,2
benefactor	2.75	3	3	0.75	12	3,3,3,3,3,3,3,3,3,2,2,2
exoneration	2.75	3	3	0.75	8	3,3,3,2,3,3,2,3
locally owned	2.75	3	3	0.75	8	3,3,3,2,3,3,3,2
true self	2.75	3	3	0.75	8	3,3,2,3,3,3,3,2
ethos	2.75	3	3	0.75	8	3,3,3,3,3,3,2,2
infallibleness	2.75	3	3	0.75	8	3,3,3,3,3,2,2,3
superhero	2.75	3	3	0.75	12	3,3,3,3,3,3,3,3,2,2,2,3
corroboration	2.75	3	3	0.75	12	3,3,3,3,3,2,3,3,3,2,3,2
scientific fact	2.75	3	3	0.833333333333333	12	3,3,3,3,3,3,3,2,3,3,3,1
human rights	2.75	3	3	0.75	12	3,3,3,3,3,3,3,3,3,2,2,2
trustworthy	2.75	3	3	0.833333333333333	12	3,3,2,3,3,3,3,3,3,1,3,3
dependably	2.75	3	3	0.75	12	3,3,3,3,3,3,3,2,3,3,2,2
best friend	2.75	3	3	0.75	12	3,2,3,3,2,3,3,3,3,3,2,3
careful	2.75	3	3	0.75	12	2,3,3,3,3,3,3,3,3,2,2,3
wholeheartedly	2.75	3	3	0.833333333333333	12	3,3,3,3,3,3,3,2,3,1,3,3
innocence	2.75	3	3	0.833333333333333	12	3,3,3,3,3,3,3,3,3,3,2,1
godsend	2.75	3	3	0.75	12	3,3,3,3,3,3,3,3,2,2,3,2
symbiosis	2.75	3	3	0.75	8	3,3,2,3,3,3,3,2
compassion	2.75	3	3	0.833333333333333	12	3,3,3,3,3,3,3,1,3,3,2,3
confidant	2.75	3	3	0.75	12	3,3,3,3,3,2,3,3,3,3,2,2
civil rights	2.75	3	3	0.75	8	3,3,3,3,3,2,3,2
honestly	2.75	3	3	0.833333333333333	12	3,3,3,3,3,3,3,3,2,1,3,3
devoted	2.74	3	3	0.758620689655172	174	3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,3,2,3,2,3,3,2,2,3,3,2,3,3,3,2,1,2,3,2,3,2,3,2,3,3,2,1,3,2,3,3,3,2,3,2,2,1,3,3,2,2,3,2,3,2,3,2,3
exemplary	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,3,1
legitimate	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,2,3
entrustment	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,2,2
righteousness	2.73	3	3	0.727272727272727	11	3,3,3,3,2,2,3,3,3,3,2
true love	2.73	3	3	0.818181818181818	11	3,3,3,3,2,3,3,3,3,1,3
angel	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,2
true identity	2.73	3	3	0.727272727272727	11	3,3,3,2,2,3,3,3,2,3,3
benefaction	2.73	3	3	0.818181818181818	11	3,3,3,3,3,2,3,3,3,1,3
goodhearted	2.73	3	3	0.727272727272727	11	3,2,3,3,3,3,3,2,3,2,3
straightness	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,1,3,2,3
pure	2.73	3	3	0.727272727272727	11	3,2,3,3,3,3,3,3,3,2,2
hospitably	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,2
heart	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,3,1
ingenuousness	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,2,3
thoroughness	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,2
in truth	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,2,3,3,1
clean water	2.73	3	3	0.818181818181818	11	3,3,3,2,3,3,3,3,3,1,3
steadfastly	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,2
donated	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,2,3
safe environment	2.73	3	3	0.727272727272727	11	3,3,3,3,2,3,3,3,3,2,2
piety	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,2,3
honourable	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,2,3,3,3,1
trusty	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,2
worthiest	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,2,3
right thing	2.73	3	3	0.727272727272727	11	3,2,3,3,3,3,3,3,3,2,2
commendable	2.73	3	3	0.727272727272727	11	3,2,3,3,3,3,3,2,3,3,2
trueness	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,2
consecrated	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,2,3,3,3,1
hospice	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,3,2,1
unfailing	2.73	3	3	0.818181818181818	11	3,3,3,3,3,2,3,3,3,1,3
virtuousness	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,3,1
kindliness	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,1,3
revered	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,2
commend	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,2,3,3,1
integrity	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,3,1
entrust	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,3,1
our father	2.73	3	3	0.727272727272727	11	3,3,3,2,3,3,3,2,3,2,3
ensure	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,2
respect	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,3,1
humanitarianism	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,2,3,1,3
nurse	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,2,2
professionalism	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,1,3
fide	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,1,3
wholehearted	2.73	3	3	0.727272727272727	11	2,3,3,3,3,3,3,3,2,3,2
informed consent	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,1,2,3,3
caring	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,2
loved one	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,3,1
redeemer	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,2,2
consenting	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,2,3,1
TRUE	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,2
accountable	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,2
good	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,2,3
respects	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,2
moral	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,2
holy	2.73	3	3	0.727272727272727	11	3,3,2,3,3,3,3,3,2,2,3
enfranchise	2.73	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,2,3
national holiday	2.71	3	3	0.714285714285714	7	3,2,2,3,3,3,3
garden	2.71	3	3	0.714285714285714	7	3,3,3,3,3,2,2
depend upon	2.71	3	3	0.714285714285714	7	3,3,3,2,3,3,2
valiance	2.70	3	3	0.7	10	2,3,3,3,3,3,2,3,3,2
ethicality	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
understand	2.70	3	3	0.7	10	3,3,2,3,2,3,3,3,3,2
my pleasure	2.70	3	3	0.7	10	3,3,2,3,3,3,2,3,2,3
assistance	2.70	3	3	0.8	10	3,3,3,3,3,3,3,1,2,3
philanthropy	2.70	3	3	0.8	10	3,3,3,3,3,3,3,3,1,2
bestfriend	2.70	3	3	0.8	10	3,3,3,3,3,3,3,3,2,1
compassionate	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
peacemaking	2.70	3	3	0.7	10	3,3,3,2,3,3,3,2,3,2
fatherly	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
safe bet	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
national security	2.70	3	3	0.7	10	3,2,3,3,3,3,3,3,2,2
reconciliatory	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
valor	2.70	3	3	0.7	10	3,3,2,3,3,3,2,3,3,2
nobleness	2.70	3	3	0.8	10	3,3,3,3,3,3,3,1,3,2
family	2.70	3	3	0.7	10	2,3,2,3,3,3,3,3,3,2
brotherly love	2.70	3	3	0.7	10	3,3,2,3,3,3,3,3,2,2
mentorship	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
certainty	2.70	3	3	0.7	10	3,3,2,2,3,2,3,3,3,3
nonviolent	2.70	3	3	0.7	10	2,3,3,3,3,3,3,2,2,3
cooperation	2.70	3	3	0.8	10	3,3,3,1,3,3,3,3,2,3
faithful	2.70	3	3	0.8	10	3,3,2,3,3,3,3,3,3,1
helpful	2.70	3	3	0.7	10	3,3,3,3,3,2,3,2,3,2
levelheadedness	2.70	3	3	0.7	10	2,3,2,3,2,3,3,3,3,3
merciful	2.70	3	3	0.7	10	3,3,3,2,3,3,3,3,2,2
board certified	2.70	3	3	0.7	10	3,3,2,3,3,3,3,2,2,3
sanctification	2.70	3	3	0.7	10	3,3,3,3,3,3,2,3,2,2
thrive	2.70	3	3	0.8	10	3,3,3,3,3,3,1,2,3,3
peacefulness	2.70	3	3	0.7	10	3,2,3,2,3,3,3,3,2,3
sanctuary	2.70	3	3	0.8	10	3,3,3,3,3,3,2,3,3,1
aboveboard	2.70	3	3	0.7	10	3,3,3,2,3,3,3,2,2,3
reciprocity	2.70	3	3	0.7	10	3,3,2,3,3,3,3,3,2,2
equalitarianism	2.70	3	3	0.7	10	3,3,3,2,3,3,3,3,2,2
sacredness	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
father	2.70	3	3	0.8	10	3,3,3,1,3,3,3,3,2,3
generousness	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
verifiably	2.70	3	3	0.8	10	3,1,3,3,3,3,3,3,3,2
philanthropically	2.70	3	3	0.7	10	3,3,3,2,3,3,3,3,2,2
rightful	2.70	3	3	0.7	10	3,3,3,3,3,3,2,3,2,2
safeness	2.70	3	3	0.8	10	3,3,3,3,3,3,3,2,1,3
decentness	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
merit	2.70	3	3	0.7	10	3,3,2,3,3,3,3,2,3,2
collaboration	2.70	3	3	0.7	10	3,2,3,3,3,3,3,2,3,2
respectfulness	2.70	3	3	0.7	10	3,3,3,3,3,3,3,2,2,2
helping hand	2.70	3	3	0.7	10	3,3,3,3,3,3,2,2,3,2
heroism	2.70	3	3	0.7	10	3,3,3,3,3,2,3,2,2,3
public good	2.69	3	3	0.692307692307692	13	3,3,3,3,3,3,3,3,3,2,2,2,2
holiness	2.69	3	3	0.692307692307692	13	3,3,3,3,3,3,3,3,2,2,2,3,2
savior	2.69	3	3	0.846153846153846	13	3,3,3,3,3,3,3,3,3,3,3,1,1
empathy	2.67	3	3	0.75	12	3,3,3,3,3,3,3,2,3,2,1,3
unprejudiced	2.67	3	3	0.666666666666667	9	3,3,3,3,3,3,2,2,2
carefully	2.67	3	3	0.666666666666667	9	3,3,2,3,3,3,2,2,3
sereneness	2.67	3	3	0.666666666666667	9	3,3,3,3,2,3,2,3,2
stand up	2.67	3	3	0.666666666666667	9	3,3,3,3,3,2,3,2,2
mentor	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,2,2,3,2
mom	2.67	3	3	0.666666666666667	9	3,2,3,3,3,3,3,2,2
virtuous	2.67	3	3	0.666666666666667	12	3,3,3,2,3,3,3,2,2,3,2,3
legality	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,3,2,2,2
girl scouts	2.67	3	3	0.666666666666667	9	3,3,3,2,3,3,3,2,2
good sport	2.67	3	3	0.666666666666667	9	3,3,3,2,3,3,3,2,2
judicially	2.67	3	3	0.888888888888889	9	3,3,3,3,3,3,3,3,0
almsgiver	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,2,1
freeman	2.67	3	3	0.666666666666667	9	3,2,3,3,2,3,3,2,3
honoured	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,2,2,2,3
nonaggression	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,1,2
benefactress	2.67	3	3	0.777777777777778	9	3,3,3,3,3,2,3,3,1
trueborn	2.67	3	3	0.666666666666667	9	3,3,3,3,3,3,2,2,2
sacrosanct	2.67	3	3	0.833333333333333	6	3,3,3,3,3,1
sustainable development	2.67	3	3	0.666666666666667	9	3,3,2,3,3,3,3,2,2
righteous	2.67	3	3	0.75	12	3,3,3,3,3,3,3,3,2,2,1,3
goodhealth	2.67	3	3	0.666666666666667	9	3,2,2,3,3,3,2,3,3
infallibly	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,1,2
encyclopedic	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,2,3,2,2
genuinely	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,2,2,2,3
fulfilled	2.67	3	3	0.666666666666667	9	3,3,2,3,3,3,3,2,2
yourself	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,1,2
protecting	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,2,2,2,3,3,2
decisive	2.67	3	3	0.666666666666667	12	3,2,3,3,2,3,2,3,3,3,3,2
godmother	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,2,2,2,3
role model	2.67	3	3	0.666666666666667	12	3,3,3,2,2,3,3,2,2,3,3,3
venerable	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,2,2,2,3
cooperating	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,3,2,2,2
guardian	2.67	3	3	0.75	12	3,3,3,3,3,3,3,2,3,2,1,3
virtuously	2.67	3	3	0.833333333333333	12	3,3,1,3,3,3,3,3,3,3,1,3
timekeeping	2.67	3	3	0.666666666666667	9	3,3,3,3,3,2,3,2,2
confidentiality	2.67	3	3	0.777777777777778	9	1,2,3,3,3,3,3,3,3
corroborative	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,1,2
rings true	2.67	3	3	0.75	12	3,3,3,3,3,3,3,2,3,3,1,2
fair deal	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,2,1
nobel prize	2.67	3	3	0.666666666666667	12	3,3,3,3,3,2,3,2,3,2,2,3
number one	2.67	3	3	0.777777777777778	9	3,3,2,3,3,3,1,3,3
chivalric	2.67	3	3	0.666666666666667	9	3,3,2,3,3,3,3,2,2
nonviolence	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,1,2
good egg	2.67	3	3	0.666666666666667	9	3,3,3,3,3,3,2,2,2
hygienic	2.67	3	3	0.666666666666667	12	2,3,2,3,2,3,3,2,3,3,3,3
kindhearted	2.67	3	3	0.75	12	3,3,3,3,3,3,3,3,1,2,3,2
sacrifice	2.67	3	3	0.666666666666667	9	3,3,2,2,3,3,3,2,3
pacifistic	2.67	3	3	0.666666666666667	9	3,3,3,3,3,3,2,2,2
credibly	2.67	3	3	0.777777777777778	9	3,3,3,3,3,3,3,1,2
well respected	2.67	3	3	0.75	12	3,3,3,3,3,3,3,3,2,2,3,1
proficiently	2.67	3	3	0.666666666666667	9	3,3,3,2,3,3,3,2,2
hard worker	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,2,2,3,2
demystify	2.67	3	3	0.666666666666667	9	3,3,3,3,2,2,3,3,2
inculpable	2.67	3	3	0.666666666666667	12	3,3,3,3,3,3,3,2,3,2,2,2
eternal life	2.67	3	3	0.75	12	3,3,2,3,3,2,3,1,3,3,3,3
safeguard	2.67	3	3	0.666666666666667	9	3,3,3,3,3,3,2,2,2
accountability	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
earnestness	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
christian church	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
straightforwardness	2.64	3	3	0.727272727272727	11	3,3,1,3,3,3,3,3,2,2,3
depend	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,2,1
consumer protection	2.64	3	3	0.636363636363636	11	3,3,3,3,2,3,3,2,2,2,3
kindheartedness	2.64	3	3	0.727272727272727	11	3,3,3,3,3,2,3,1,3,2,3
beneficent	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,1
national treasure	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
authorized	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
greatfriends	2.64	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,1,1,3
blamelessly	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,1,2
good name	2.64	3	3	0.727272727272727	11	3,1,2,3,3,3,3,2,3,3,3
valorously	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,1
contrite	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
great grandfather	2.64	3	3	0.636363636363636	11	3,3,3,2,3,3,3,2,3,2,2
goodness	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,2,1
undoubting	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,1,3
diligently	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
give credit	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,1,2,2,3
honorability	2.64	3	3	0.727272727272727	11	3,2,3,3,3,3,3,3,3,2,1
dead on	2.64	3	3	0.636363636363636	11	3,3,2,3,3,2,2,2,3,3,3
compassionately	2.64	3	3	0.727272727272727	11	3,3,2,3,3,3,3,3,3,2,1
hymn	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,1,3,2,2
humane	2.64	3	3	0.636363636363636	11	3,3,3,3,2,3,3,2,2,3,2
good people	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,1,2
coastguard	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,1,3
unfeigned	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,2,1
divine	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
study	2.64	3	3	0.636363636363636	11	3,3,3,3,2,3,3,2,3,2,2
altruist	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
uphold	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
openheartedly	2.64	3	3	0.818181818181818	11	3,3,3,3,3,3,3,1,3,1,3
intimacy	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,1
devoutness	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
conciliator	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
pureness	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,1,2,2,3
loyal	2.64	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,1,1,3
concord	2.64	3	3	0.636363636363636	11	2,3,2,2,2,3,3,3,3,3,3
surety	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
charitably	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,1,3
commendation	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,1,2
physiotherapist	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
safety net	2.64	3	3	0.636363636363636	11	3,3,2,3,3,2,3,2,3,2,3
egalitarianism	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,1,2,3,2
preserver	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
fair trial	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,1,3
evenhandedness	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,1,2
pious	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
grandparent	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
judiciousness	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,2,2,3,2,2
peacekeeper	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
validity	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,2,1
protector	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,1,3,2
thoughtfulness	2.64	3	3	0.727272727272727	11	3,3,2,3,3,3,3,3,2,3,1
loyally	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,1
grandmother	2.64	3	3	0.727272727272727	11	3,2,3,3,3,3,3,1,2,3,3
broadminded	2.64	3	3	0.636363636363636	11	2,3,3,3,3,3,3,3,2,2,2
respectability	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
fair trade	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
help out	2.64	3	3	0.636363636363636	11	3,3,3,3,2,3,3,2,2,2,3
sinless	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,1,3
sainted	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,2,3,1
guiding light	2.64	3	3	0.727272727272727	11	3,2,3,3,3,3,3,2,3,1,3
uprightly	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,1,2
sisterhood	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,1,2,2,3
conscience	2.64	3	3	0.727272727272727	11	3,3,3,2,1,2,3,3,3,3,3
volunteerism	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
revere	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,1,2,3,2
liberator	2.64	3	3	0.636363636363636	11	3,3,3,2,3,3,3,2,3,2,2
reputable	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,2,3,2,1
verified	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,2,1
constancy	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
get well	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,2,3,3,1,2
protect	2.64	3	3	0.727272727272727	11	3,3,3,3,3,3,3,3,2,1,2
justness	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
high fidelity	2.64	3	3	0.636363636363636	11	3,3,3,3,3,3,3,2,2,2,2
unconditional	2.64	3	3	0.727272727272727	11	3,3,2,2,3,3,3,1,3,3,3
factual	2.63	3	3	0.641379310344828	145	3,3,2,3,3,3,2,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,3,3,3,2,3,2,3,3,3,2,3,3,3,2,3,2,2,3,3,2,3,2,2,2,2,3,2,3,3,3,3,3,2,3,3,3,2,3,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,2,2,2,3,2,3,3,3,2,3,3,1,3,3,3
health service	2.62	3	3	0.625	8	3,3,2,3,2,3,3,2
principled	2.62	3	3	0.769230769230769	13	3,3,3,3,3,3,3,1,3,2,3,1,3
annual report	2.62	3	3	0.625	8	3,3,3,2,3,3,2,2
many thanks	2.62	3	3	0.625	8	3,2,3,2,3,3,3,2
straight lines	2.62	3	3	0.75	8	3,3,2,3,3,3,1,3
perfect game	2.62	3	3	0.75	8	3,3,3,3,3,3,1,2
family friend	2.62	3	3	0.625	8	3,3,3,2,2,3,2,3
eternally grateful	2.62	3	3	0.692307692307692	13	2,3,3,3,3,3,3,2,3,1,3,3,2
care	2.62	3	3	0.625	8	2,3,3,3,2,3,3,2
honorable mention	2.62	3	3	0.615384615384615	13	3,3,3,3,3,3,3,2,2,2,2,3,2
dutifulness	2.62	3	3	0.75	8	3,3,3,3,1,3,3,2
loving	2.62	3	3	0.75	8	3,3,3,2,3,3,1,3
aureole	2.62	3	3	0.625	8	2,3,3,3,3,3,2,2
sainthood	2.62	3	3	0.615384615384615	13	3,3,2,3,3,3,3,2,3,2,2,2,3
consistency	2.62	3	3	0.625	8	2,3,3,3,3,3,2,2
grandparental	2.62	3	3	0.625	8	3,2,3,3,3,2,3,2
bulletproof	2.62	3	3	0.75	8	3,3,3,3,3,3,2,1
harmless	2.62	3	3	0.692307692307692	13	3,3,3,3,3,3,3,3,2,2,3,1,2
close relationship	2.60	3	3	0.6	10	3,3,3,2,3,2,2,3,2,3
established	2.60	3	3	0.6	10	3,3,3,2,3,3,3,2,2,2
inarguable	2.60	3	3	0.7	10	3,3,3,3,3,3,3,2,2,1
apostle	2.60	3	3	0.7	10	3,3,3,3,3,3,3,2,1,2
stalwart	2.60	3	3	0.6	10	3,3,3,3,3,3,2,2,2,2
counsellor	2.60	3	3	0.7	10	3,3,3,3,3,3,3,2,1,2
reverend	2.60	3	3	0.7	10	3,3,3,3,3,3,3,2,1,2
together	2.60	3	3	0.6	10	3,3,2,3,2,3,3,2,3,2
ungrudging	2.60	3	3	0.6	10	3,3,3,3,3,3,2,2,2,2
pledged	2.60	3	3	0.6	10	3,2,3,3,3,3,3,2,2,2
look after	2.60	3	3	0.6	10	2,3,3,3,3,3,3,2,2,2
correct	2.60	3	3	0.636363636363636	99	2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,1,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,3,2,2,3,3,3,3,3,2,3,2,2,1,2,3,2,3,3,2,3,3,2,3,2,2,3,2,3,3,3,2,2,3,3,3,3,2,2,2,3,3,3,2,3,3,2,2,3,2,3,3,3,3,2,2,3,1,1
superman	2.60	3	3	0.8	10	3,3,3,3,3,3,3,1,1,3
universally	2.60	3	3	0.7	10	3,3,3,3,3,3,2,2,1,3
